Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;24;36;21;17;5;0,807692307692308;0,552631578947368;0,656250000000000;2023-05-02T00:00:10Z
person;24;36;23;14;2;0,920000000000000;0,621621621621622;0,741935483870968;2023-05-02T00:00:20Z
person;24;35;23;13;2;0,920000000000000;0,638888888888889;0,754098360655738;2023-05-02T00:00:30Z
person;24;34;23;12;2;0,920000000000000;0,657142857142857;0,766666666666667;2023-05-02T00:00:50Z
person;24;35;24;12;1;0,960000000000000;0,666666666666667;0,786885245901639;2023-05-02T00:01:00Z
person;24;34;23;11;1;0,958333333333333;0,676470588235294;0,793103448275862;2023-05-02T00:01:30Z
person;24;34;23;11;1;0,958333333333333;0,676470588235294;0,793103448275862;2023-05-02T00:01:40Z
person;24;33;24;9;0;1,000000000000000;0,727272727272727;0,842105263157895;2023-05-02T00:03:00Z
person;24;33;24;9;0;1,000000000000000;0,727272727272727;0,842105263157895;2023-05-02T00:05:00Z
person;24;32;24;8;0;1,000000000000000;0,750000000000000;0,857142857142857;2023-05-02T00:07:30Z
person;24;32;24;8;0;1,000000000000000;0,750000000000000;0,857142857142857;2023-05-02T00:15:00Z
