Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;103;98;99;0;5;0,951923076923077;1;0,975369458128079;2023-04-17T00:00:10Z
person;103;98;99;0;5;0,951923076923077;1;0,975369458128079;2023-04-17T00:00:20Z
person;103;98;99;0;5;0,951923076923077;1;0,975369458128079;2023-04-17T00:00:30Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:00:50Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:01:00Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:01:30Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:01:40Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:02:30Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:03:00Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:05:00Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:07:30Z
person;103;98;98;0;5;0,951456310679612;1;0,975124378109453;2023-04-17T00:15:00Z
