Class;gt;eval;rp;fp;fn;S;G;F1;t_int
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:00:10Z
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:00:20Z
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:00:30Z
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:00:50Z
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:01:00Z
bicycle;12;9;5;4;7;0,416666666666667;0,555555555555556;0,476190476190476;2023-04-24T00:01:30Z
bicycle;12;9;6;3;6;0,500000000000000;0,666666666666667;0,571428571428572;2023-04-24T00:01:40Z
bicycle;12;9;7;2;5;0,583333333333333;0,777777777777778;0,666666666666667;2023-04-24T00:02:30Z
bicycle;12;9;7;2;5;0,583333333333333;0,777777777777778;0,666666666666667;2023-04-24T00:03:00Z
bicycle;12;9;9;0;3;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:05:00Z
bicycle;12;9;9;0;3;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:07:30Z
bicycle;12;9;9;0;3;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:15:00Z
