;Class;gt;eval;t_start;t_end
0;car;175;178;18:45:00;19:00:00
1;person;72;57;18:45:00;19:00:00
2;bus;8;8;18:45:00;19:00:00
3;motorcycle;4;3;18:45:00;19:00:00
4;bicycle;4;1;18:45:00;19:00:00
