;Class;gt;eval;t_start;t_end
0;car;175.0;186.0;18:45:00;19:00:00
1;person;68.0;62.0;18:45:00;19:00:00
2;bus;8.0;6.0;18:45:00;19:00:00
3;bicycle;6.0;0.0;18:45:00;19:00:00
4;motorcycle;4.0;4.0;18:45:00;19:00:00
5;truck;0.0;1.0;18:45:00;19:00:00
