;Class;gt;eval;t_start;t_end
0;bicycle;12;11;08:00:00;08:02:30
1;person;1;1;08:00:00;08:02:30
2;bicycle;8;6;08:02:30;08:05:00
3;person;2;2;08:02:30;08:05:00
4;bicycle;13;12;08:05:00;08:07:30
5;person;2;1;08:05:00;08:07:30
6;bicycle;13;12;08:07:30;08:10:00
7;person;4;4;08:07:30;08:10:00
8;bicycle;5;5;08:10:00;08:12:30
9;person;3;3;08:10:00;08:12:30
10;bicycle;10;9;08:12:30;08:15:00
11;person;3;2;08:12:30;08:15:00
