;Class;gt;eval;t_start;t_end
0;person;35;35.0;18:30:00;18:32:30
1;bicycle;1;1.0;18:30:00;18:32:30
2;person;18;14.0;18:32:30;18:35:00
3;bicycle;1;1.0;18:32:30;18:35:00
4;person;30;29.0;18:35:00;18:37:30
5;person;17;15.0;18:37:30;18:40:00
6;bicycle;2;2.0;18:37:30;18:40:00
7;person;39;35.0;18:40:00;18:42:30
8;person;36;34.0;18:42:30;18:45:00
9;car;1;0.0;18:42:30;18:45:00
10;bicycle;1;1.0;18:42:30;18:45:00
