;Class;gt;eval;t_start;t_end
0;person;24;24;18:45:00;18:50:00
1;bicycle;2;3;18:45:00;18:50:00
2;person;23;24;18:50:00;18:55:00
3;bicycle;1;1;18:50:00;18:55:00
4;person;20;20;18:55:00;19:00:00
5;bicycle;2;1;18:55:00;19:00:00
