EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
1333,3836,Querschnitt_Straße,car,9997,689,398,2022-10-17 18:38:19
1334,3839,Haltelinie,car,9998,327,274,2022-10-17 18:38:19
1335,3839,Querschnitt_Straße,car,10049,682,408,2022-10-17 18:38:22
1336,3867,Haltelinie,person,9650,191,324,2022-10-17 18:38:02
1337,3867,FG2,person,9661,211,392,2022-10-17 18:38:03
1338,3868,Haltelinie,car,9856,427,239,2022-10-17 18:38:12
1339,3868,Querschnitt_Straße,car,9899,764,351,2022-10-17 18:38:14
1340,3870,Haltelinie,person,9639,174,325,2022-10-17 18:38:01
1341,3874,FG2,bicycle,9667,227,408,2022-10-17 18:38:03
1342,3875,FG1,person,9726,766,308,2022-10-17 18:38:06
1343,3888,FG1,person,9729,648,259,2022-10-17 18:38:06
1344,3895,Haltelinie,car,10022,417,244,2022-10-17 18:38:21
1345,3895,Querschnitt_Straße,car,10063,769,349,2022-10-17 18:38:23
1346,3901,Haltelinie,car,9914,416,243,2022-10-17 18:38:15
1347,3901,Querschnitt_Straße,car,9967,754,360,2022-10-17 18:38:18
1348,3908,Haltelinie,car,10081,435,237,2022-10-17 18:38:24
1349,3908,Querschnitt_Straße,car,10119,772,345,2022-10-17 18:38:25
1350,3913,Haltelinie,car,10058,324,275,2022-10-17 18:38:22
1351,3913,Querschnitt_Straße,car,10104,674,410,2022-10-17 18:38:25
1352,3914,Haltelinie,motorcycle,9981,383,254,2022-10-17 18:38:19
1353,3914,Querschnitt_Straße,motorcycle,10027,715,382,2022-10-17 18:38:21
1354,3916,Haltelinie,car,10148,416,244,2022-10-17 18:38:27
1355,3916,Querschnitt_Straße,car,10187,758,353,2022-10-17 18:38:29
1356,3920,Haltelinie,car,10116,322,273,2022-10-17 18:38:25
1357,3920,Querschnitt_Straße,car,10147,679,410,2022-10-17 18:38:27
1358,3935,Haltelinie,car,10204,425,239,2022-10-17 18:38:30
1359,3941,Querschnitt_Straße,person,10026,724,380,2022-10-17 18:38:21
1360,3951,Haltelinie,truck,10225,327,276,2022-10-17 18:38:31
1361,3956,Haltelinie,truck,10217,329,279,2022-10-17 18:38:30
1362,3966,Haltelinie,car,10325,322,276,2022-10-17 18:38:36
1363,3966,Querschnitt_Straße,car,10355,671,418,2022-10-17 18:38:37
1364,3967,Haltelinie,truck,10417,315,283,2022-10-17 18:38:40
1365,3971,Haltelinie,car,10313,414,242,2022-10-17 18:38:35
1366,3971,Querschnitt_Straße,car,10344,761,354,2022-10-17 18:38:37
1367,3985,Querschnitt_Straße,person,10634,743,365,2022-10-17 18:38:51
1368,3993,Haltelinie,car,10957,319,276,2022-10-17 18:39:07
1369,3993,Querschnitt_Straße,car,10996,667,413,2022-10-17 18:39:09
1370,3995,Haltelinie,car,11007,333,272,2022-10-17 18:39:10
1371,3995,Querschnitt_Straße,car,11039,693,392,2022-10-17 18:39:11
1372,3996,Haltelinie,car,10954,430,241,2022-10-17 18:39:07
1373,3996,Querschnitt_Straße,car,11004,767,349,2022-10-17 18:39:10
1374,4010,Querschnitt_Straße,person,10597,728,376,2022-10-17 18:38:49
1375,4027,Haltelinie,person,10941,518,208,2022-10-17 18:39:07
1376,4027,FG1,person,10965,517,206,2022-10-17 18:39:08
1377,4027,FG2,person,10643,246,429,2022-10-17 18:38:52
1378,4029,FG1,person,10659,791,318,2022-10-17 18:38:52
1379,4029,Querschnitt_Straße,person,10684,787,335,2022-10-17 18:38:54
1380,4034,Haltelinie,person,10702,490,217,2022-10-17 18:38:55
1381,4039,FG1,person,10770,578,229,2022-10-17 18:38:58
1382,4041,Haltelinie,car,11058,330,269,2022-10-17 18:39:12
1383,4041,Querschnitt_Straße,car,11081,693,405,2022-10-17 18:39:14
1384,4045,FG1,person,10809,520,206,2022-10-17 18:39:00
1385,4052,Haltelinie,car,11011,418,242,2022-10-17 18:39:10
1386,4052,Querschnitt_Straße,car,11046,753,345,2022-10-17 18:39:12
1387,4063,Haltelinie,car,11160,457,229,2022-10-17 18:39:18
1388,4063,FG1,car,11188,795,327,2022-10-17 18:39:19
1389,4079,Haltelinie,car,11724,341,270,2022-10-17 18:39:46
1390,4079,Querschnitt_Straße,car,11760,686,406,2022-10-17 18:39:48
1391,4094,FG1,person,11231,606,240,2022-10-17 18:39:21
1392,4094,FG2,person,11477,307,488,2022-10-17 18:39:33
1393,4095,Haltelinie,car,11711,423,242,2022-10-17 18:39:45
1394,4095,Querschnitt_Straße,car,11743,759,352,2022-10-17 18:39:47
1395,4098,FG1,person,11282,528,209,2022-10-17 18:39:24
1396,4099,Haltelinie,car,11760,411,246,2022-10-17 18:39:48
1397,4099,Querschnitt_Straße,car,11788,757,357,2022-10-17 18:39:49
1398,4100,FG2,person,11305,254,437,2022-10-17 18:39:25
1399,4102,FG1,person,11500,749,301,2022-10-17 18:39:35
1400,4102,FG2,person,11332,302,487,2022-10-17 18:39:26
1401,4112,FG1,person,11589,734,295,2022-10-17 18:39:39
1402,4112,FG2,person,11337,235,419,2022-10-17 18:39:26
1403,4113,FG1,person,11306,758,310,2022-10-17 18:39:25
1404,4115,FG1,bicycle,11327,733,295,2022-10-17 18:39:26
1405,4120,FG1,person,11349,579,230,2022-10-17 18:39:27
1406,4136,FG1,person,11589,750,301,2022-10-17 18:39:39
1407,4137,Querschnitt_Straße,unclear,11422,617,450,2022-10-17 18:39:31
