;Class;gt;eval;t_start;t_end
0;person;63;54;18:45:00;18:50:00
1;bicycle;5;4;18:45:00;18:50:00
2;person;52;50;18:50:00;18:55:00
3;bicycle;1;1;18:50:00;18:55:00
4;person;59;55;18:55:00;19:00:00
