Class;gt;eval;rp;fp;fn;S;G;F1;t_int
car;198;184;180;4;18;0,909090909090909;0,978260869565217;0,942408376963351;2023-04-24T00:00:10Z
car;198;184;181;3;17;0,914141414141414;0,983695652173913;0,947643979057592;2023-04-24T00:00:20Z
car;198;184;181;3;17;0,914141414141414;0,983695652173913;0,947643979057592;2023-04-24T00:00:30Z
car;198;184;181;3;17;0,914141414141414;0,983695652173913;0,947643979057592;2023-04-24T00:00:50Z
car;198;184;182;2;16;0,919191919191919;0,989130434782609;0,952879581151832;2023-04-24T00:01:00Z
car;198;184;183;1;15;0,924242424242424;0,994565217391304;0,958115183246073;2023-04-24T00:01:30Z
car;198;184;184;0;14;0,929292929292929;1,000000000000000;0,963350785340314;2023-04-24T00:01:40Z
car;198;184;184;0;14;0,929292929292929;1,000000000000000;0,963350785340314;2023-04-24T00:02:30Z
car;198;184;183;1;15;0,924242424242424;0,994565217391304;0,958115183246073;2023-04-24T00:03:00Z
car;198;184;184;0;14;0,929292929292929;1,000000000000000;0,963350785340314;2023-04-24T00:05:00Z
car;198;184;184;0;14;0,929292929292929;1,000000000000000;0,963350785340314;2023-04-24T00:07:30Z
car;198;184;184;0;14;0,929292929292929;1,000000000000000;0,963350785340314;2023-04-24T00:15:00Z
