;Class;gt;eval;t_start;t_end
0;person;42;42.0;13:15:00;13:20:00
1;motorcycle;1;1.0;13:15:00;13:20:00
2;person;35;34.0;13:20:00;13:25:00
3;motorcycle;1;0.0;13:20:00;13:25:00
4;bicycle;1;2.0;13:20:00;13:25:00
5;person;28;31.0;13:25:00;13:30:00
6;bicycle;1;1.0;13:25:00;13:30:00
