;Class;gt;eval;t_start;t_end
0;bicycle;20.0;16;08:00:00;08:05:00
1;person;3.0;6;08:00:00;08:05:00
2;bicycle;26.0;22;08:05:00;08:10:00
3;person;6.0;6;08:05:00;08:10:00
4;motorcycle;0.0;1;08:05:00;08:10:00
5;bicycle;15.0;14;08:10:00;08:15:00
6;person;6.0;6;08:10:00;08:15:00
