;Class;gt;eval;t_start;t_end
0;car;50;49;18:30:00;18:35:00
1;person;16;17;18:30:00;18:35:00
2;bicycle;2;2;18:30:00;18:35:00
3;bus;2;2;18:30:00;18:35:00
4;car;66;64;18:35:00;18:40:00
5;person;13;14;18:35:00;18:40:00
6;truck;3;3;18:35:00;18:40:00
7;motorcycle;2;1;18:35:00;18:40:00
8;bicycle;2;4;18:35:00;18:40:00
9;bus;1;1;18:35:00;18:40:00
10;car;41;41;18:40:00;18:45:00
11;person;10;10;18:40:00;18:45:00
12;bus;3;3;18:40:00;18:45:00
13;bicycle;2;2;18:40:00;18:45:00
