;Class;gt;eval;t_start;t_end
0;person;22;20;18:45:00;18:47:30
1;bicycle;3;3;18:45:00;18:47:30
2;person;41;34;18:47:30;18:50:00
3;bicycle;2;1;18:47:30;18:50:00
4;person;24;19;18:50:00;18:52:30
5;person;28;31;18:52:30;18:55:00
6;bicycle;1;1;18:52:30;18:55:00
7;person;24;20;18:55:00;18:57:30
8;person;35;35;18:57:30;19:00:00
