;Class;gt;eval;t_start;t_end
0;bicycle;92.0;64.0;08:15:00;08:30:00
1;person;9.0;82.0;08:15:00;08:30:00
2;truck;1.0;0.0;08:15:00;08:30:00
3;car;0.0;2.0;08:15:00;08:30:00
