;Class;gt;eval;t_start;t_end
0;bicycle;89.0;79.0;08:15:00;08:30:00
1;person;10.0;100.0;08:15:00;08:30:00
2;truck;1.0;0.0;08:15:00;08:30:00
3;motorcycle;0.0;3.0;08:15:00;08:30:00
4;car;0.0;2.0;08:15:00;08:30:00
