EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
34,8524,Sued,person,2027,375,111,2022-09-20 08:16:41
35,8533,Nord,person,2042,283,170,2022-09-20 08:16:42
36,8533,Sued,person,2077,372,111,2022-09-20 08:16:43
37,8536,Nord,bicycle,2041,284,167,2022-09-20 08:16:42
38,8540,Nord,unclear,2041,284,167,2022-09-20 08:16:42
39,8554,Nord,person,2511,441,173,2022-09-20 08:17:05
40,8554,Sued,person,2645,481,113,2022-09-20 08:17:12
41,8568,Nord,car,2442,254,164,2022-09-20 08:17:02
42,8568,Sued,car,2458,340,109,2022-09-20 08:17:02
43,8592,Nord,bicycle,3362,275,168,2022-09-20 08:17:48
44,8592,Sued,bicycle,3425,381,111,2022-09-20 08:17:51
45,8594,Nord,person,3367,288,166,2022-09-20 08:17:48
46,8594,Sued,person,3446,400,110,2022-09-20 08:17:52
47,8605,Nord,person,3562,462,174,2022-09-20 08:17:58
48,8661,Sued,bicycle,4424,439,112,2022-09-20 08:18:41
49,8663,Nord,person,4398,435,173,2022-09-20 08:18:39
50,8668,Sued,bicycle,4437,443,111,2022-09-20 08:18:41
51,8670,Nord,person,4502,462,174,2022-09-20 08:18:45
52,8670,Sued,person,4578,480,113,2022-09-20 08:18:48
53,8679,Nord,bicycle,4488,446,173,2022-09-20 08:18:44
54,8683,Nord,bicycle,4492,311,169,2022-09-20 08:18:44
55,8683,Sued,bicycle,4536,386,112,2022-09-20 08:18:46
56,8684,Nord,person,4497,318,171,2022-09-20 08:18:44
57,8684,Sued,person,4545,393,112,2022-09-20 08:18:47
58,8686,Nord,bicycle,4481,440,183,2022-09-20 08:18:44
59,8705,Nord,person,5083,266,169,2022-09-20 08:19:14
60,8705,Sued,person,5155,400,112,2022-09-20 08:19:17
61,8706,Nord,bicycle,4953,304,169,2022-09-20 08:19:07
62,8707,Nord,person,4962,318,170,2022-09-20 08:19:08
63,8707,Sued,person,5030,406,112,2022-09-20 08:19:11
64,8726,Sued,bicycle,5137,378,112,2022-09-20 08:19:16
65,8729,Nord,bicycle,5127,219,166,2022-09-20 08:19:16
66,8729,Sued,bicycle,5184,383,111,2022-09-20 08:19:19
67,8731,Nord,person,5131,251,165,2022-09-20 08:19:16
68,8731,Sued,person,5200,399,112,2022-09-20 08:19:20
69,8737,Nord,bicycle,5173,220,166,2022-09-20 08:19:18
70,8737,Sued,bicycle,5220,379,105,2022-09-20 08:19:21
71,8739,Nord,person,5176,254,168,2022-09-20 08:19:18
72,8748,Nord,person,5345,347,171,2022-09-20 08:19:27
73,8748,Sued,person,5390,413,113,2022-09-20 08:19:29
74,8749,Nord,bicycle,5340,336,170,2022-09-20 08:19:27
75,8757,Nord,person,5699,332,169,2022-09-20 08:19:44
76,8757,Sued,person,5755,399,111,2022-09-20 08:19:47
77,8758,Nord,bicycle,5689,314,167,2022-09-20 08:19:44
78,8767,Nord,person,5862,287,170,2022-09-20 08:19:53
79,8767,Sued,person,5928,404,112,2022-09-20 08:19:56
80,8774,Nord,person,5684,289,165,2022-09-20 08:19:44
81,8781,Nord,bicycle,5857,273,167,2022-09-20 08:19:52
82,8791,Nord,person,5945,308,171,2022-09-20 08:19:57
83,8791,Sued,person,6016,401,114,2022-09-20 08:20:00
84,8796,Nord,bicycle,5941,300,168,2022-09-20 08:19:57
85,8803,Sued,bicycle,5913,386,114,2022-09-20 08:19:55
86,8810,Nord,person,6191,467,174,2022-09-20 08:20:09
87,8810,Sued,person,6087,489,114,2022-09-20 08:20:04
88,8828,Nord,person,6493,301,171,2022-09-20 08:20:24
89,8828,Sued,person,6534,399,112,2022-09-20 08:20:26
90,8829,Nord,bicycle,6491,298,167,2022-09-20 08:20:24
91,8829,Sued,bicycle,6523,383,112,2022-09-20 08:20:26
92,8835,Nord,bicycle,6495,314,178,2022-09-20 08:20:24
93,8840,Nord,person,6562,313,170,2022-09-20 08:20:28
94,8840,Sued,person,6602,406,113,2022-09-20 08:20:30
95,8841,Nord,person,6563,321,170,2022-09-20 08:20:28
96,8848,Nord,bicycle,6575,311,168,2022-09-20 08:20:28
97,8849,Nord,person,6582,327,170,2022-09-20 08:20:29
98,8849,Sued,person,6619,401,113,2022-09-20 08:20:30
99,8858,Nord,bicycle,6694,308,168,2022-09-20 08:20:34
100,8859,Nord,person,6700,323,170,2022-09-20 08:20:35
101,8859,Sued,person,6753,400,111,2022-09-20 08:20:37
102,8870,Nord,bicycle,6785,302,168,2022-09-20 08:20:39
103,8870,Sued,bicycle,6832,381,111,2022-09-20 08:20:41
104,8871,Nord,person,6789,315,170,2022-09-20 08:20:39
105,8871,Sued,person,6841,393,112,2022-09-20 08:20:42
106,8887,Nord,bicycle,6850,303,168,2022-09-20 08:20:42
107,8887,Sued,bicycle,6880,367,112,2022-09-20 08:20:44
108,8888,Nord,person,6859,321,169,2022-09-20 08:20:42
109,8907,Nord,bicycle,7014,291,168,2022-09-20 08:20:50
110,8907,Sued,bicycle,7075,373,111,2022-09-20 08:20:53
111,8909,Nord,person,7022,310,167,2022-09-20 08:20:51
112,8947,Nord,person,7314,425,173,2022-09-20 08:21:05
113,8947,Sued,person,7383,450,113,2022-09-20 08:21:09
114,8952,Nord,bicycle,7443,281,168,2022-09-20 08:21:12
115,8952,Sued,bicycle,7515,386,111,2022-09-20 08:21:15
116,8954,Nord,person,7449,303,170,2022-09-20 08:21:12
117,8954,Sued,person,7525,395,112,2022-09-20 08:21:16
118,8959,Nord,bicycle,7297,442,173,2022-09-20 08:21:04
119,8964,Nord,bicycle,7271,468,175,2022-09-20 08:21:03
120,8977,Nord,person,7318,423,171,2022-09-20 08:21:05
121,8991,Nord,motorcycle,7436,274,165,2022-09-20 08:21:11
122,8992,Sued,bicycle,7541,383,112,2022-09-20 08:21:17
123,8994,Sued,person,7544,389,112,2022-09-20 08:21:17
124,8995,Nord,motorcycle,7454,311,176,2022-09-20 08:21:12
125,9009,Nord,bicycle,7811,252,165,2022-09-20 08:21:30
126,9009,Sued,bicycle,7849,346,111,2022-09-20 08:21:32
127,9010,Nord,person,7815,257,167,2022-09-20 08:21:30
128,9022,Sued,person,7862,364,109,2022-09-20 08:21:33
129,9029,Nord,bicycle,8008,324,167,2022-09-20 08:21:40
130,9030,Nord,person,8010,335,169,2022-09-20 08:21:40
131,9030,Sued,person,8060,419,112,2022-09-20 08:21:43
132,9035,Nord,motorcycle,8007,321,168,2022-09-20 08:21:40
133,9046,Nord,bicycle,8436,296,167,2022-09-20 08:22:01
134,9046,Sued,bicycle,8456,360,111,2022-09-20 08:22:02
135,9047,Nord,person,8444,327,170,2022-09-20 08:22:02
136,9053,Nord,bicycle,8510,295,167,2022-09-20 08:22:05
137,9053,Sued,bicycle,8548,383,111,2022-09-20 08:22:07
138,9054,Nord,person,8511,305,169,2022-09-20 08:22:05
139,9054,Sued,person,8563,397,112,2022-09-20 08:22:08
140,9056,Nord,bicycle,8552,295,169,2022-09-20 08:22:07
141,9056,Sued,bicycle,8591,387,111,2022-09-20 08:22:09
142,9062,Nord,person,8552,309,169,2022-09-20 08:22:07
143,9062,Sued,person,8596,395,110,2022-09-20 08:22:09
144,9070,Nord,person,8753,297,171,2022-09-20 08:22:17
145,9070,Sued,person,8820,392,110,2022-09-20 08:22:21
146,9073,Nord,bicycle,8632,315,169,2022-09-20 08:22:11
147,9074,Nord,person,8635,324,170,2022-09-20 08:22:11
148,9074,Sued,person,8694,400,112,2022-09-20 08:22:14
149,9077,Nord,person,8632,250,165,2022-09-20 08:22:11
150,9080,Nord,bicycle,8632,241,167,2022-09-20 08:22:11
151,9109,Nord,unclear,8703,223,166,2022-09-20 08:22:15
152,9118,Nord,person,8728,328,169,2022-09-20 08:22:16
153,9118,Sued,person,8774,405,112,2022-09-20 08:22:18
154,9119,Sued,bicycle,8762,391,111,2022-09-20 08:22:18
155,9127,Nord,bicycle,8749,287,168,2022-09-20 08:22:17
156,9127,Sued,bicycle,8808,382,111,2022-09-20 08:22:20
157,9135,Nord,bicycle,8813,303,169,2022-09-20 08:22:20
158,9135,Sued,bicycle,8845,380,111,2022-09-20 08:22:22
159,9137,Nord,person,8817,322,168,2022-09-20 08:22:20
160,9150,Sued,person,8823,400,116,2022-09-20 08:22:21
161,9158,Nord,bicycle,8968,280,167,2022-09-20 08:22:28
162,9159,Nord,person,8976,296,169,2022-09-20 08:22:28
163,9159,Sued,person,9070,400,112,2022-09-20 08:22:33
164,9169,Sued,bicycle,9046,383,111,2022-09-20 08:22:32
165,9173,Nord,person,9272,258,169,2022-09-20 08:22:43
166,9176,Nord,bicycle,9272,254,168,2022-09-20 08:22:43
167,9197,Sued,person,9351,400,113,2022-09-20 08:22:47
168,9202,Sued,bicycle,9784,439,111,2022-09-20 08:23:09
169,9203,Nord,person,9698,460,186,2022-09-20 08:23:04
170,9213,Nord,person,9731,442,173,2022-09-20 08:23:06
171,9218,Nord,bicycle,10029,302,168,2022-09-20 08:23:21
172,9218,Sued,bicycle,10058,367,112,2022-09-20 08:23:22
173,9220,Nord,person,10033,318,170,2022-09-20 08:23:21
174,9236,Nord,person,10310,277,169,2022-09-20 08:23:35
175,9236,Sued,person,10382,385,111,2022-09-20 08:23:39
176,9237,Nord,bicycle,10311,269,168,2022-09-20 08:23:35
177,9237,Sued,bicycle,10377,378,111,2022-09-20 08:23:38
178,9261,Nord,person,10280,315,170,2022-09-20 08:23:34
179,9261,Sued,person,10326,402,112,2022-09-20 08:23:36
180,9263,Sued,bicycle,10313,387,111,2022-09-20 08:23:35
181,9277,Nord,bicycle,10483,327,171,2022-09-20 08:23:44
182,9278,Nord,person,10491,351,170,2022-09-20 08:23:44
183,9278,Sued,person,10553,401,113,2022-09-20 08:23:47
184,9287,Nord,bicycle,10725,313,171,2022-09-20 08:23:56
185,9288,Nord,person,10727,316,165,2022-09-20 08:23:56
186,9288,Sued,person,10765,397,112,2022-09-20 08:23:58
187,9299,Sued,person,10743,388,111,2022-09-20 08:23:57
188,9303,Nord,bicycle,10760,256,167,2022-09-20 08:23:58
189,9303,Sued,bicycle,10783,322,111,2022-09-20 08:23:59
190,9304,Sued,bicycle,10736,375,110,2022-09-20 08:23:56
191,9306,Nord,person,10767,274,165,2022-09-20 08:23:58
192,9317,Sued,person,10775,405,112,2022-09-20 08:23:58
193,9321,Nord,bicycle,10804,309,169,2022-09-20 08:24:00
194,9324,Nord,person,10808,310,170,2022-09-20 08:24:00
195,9324,Sued,person,10856,398,111,2022-09-20 08:24:02
196,9350,Nord,bicycle,10980,306,169,2022-09-20 08:24:09
197,9350,Sued,bicycle,11028,361,111,2022-09-20 08:24:11
198,9351,Nord,person,10989,327,169,2022-09-20 08:24:09
199,9364,Sued,bicycle,11356,332,110,2022-09-20 08:24:27
200,9379,Nord,bicycle,11756,309,168,2022-09-20 08:24:47
201,9380,Nord,person,11761,319,166,2022-09-20 08:24:48
202,9380,Sued,person,11818,402,113,2022-09-20 08:24:50
203,9386,Sued,person,11809,399,115,2022-09-20 08:24:50
204,9387,Nord,person,12152,426,172,2022-09-20 08:25:07
205,9419,Nord,bicycle,12208,273,168,2022-09-20 08:25:10
206,9420,Nord,person,12211,281,170,2022-09-20 08:25:10
207,9420,Sued,person,12280,391,113,2022-09-20 08:25:14
208,9432,Sued,bicycle,12266,379,112,2022-09-20 08:25:13
209,9449,Nord,unclear,12269,239,166,2022-09-20 08:25:13
210,9501,Nord,person,12728,307,166,2022-09-20 08:25:36
211,9501,Sued,person,12774,398,110,2022-09-20 08:25:38
212,9503,Nord,bicycle,12728,298,169,2022-09-20 08:25:36
213,9503,Sued,bicycle,12761,382,110,2022-09-20 08:25:38
214,9505,Sued,bicycle,12752,367,112,2022-09-20 08:25:37
215,9512,Nord,bicycle,12909,310,169,2022-09-20 08:25:45
216,9512,Sued,bicycle,12937,378,111,2022-09-20 08:25:46
217,9513,Nord,person,12912,325,167,2022-09-20 08:25:45
218,9525,Nord,bicycle,12911,250,168,2022-09-20 08:25:45
219,9525,Sued,bicycle,12939,351,111,2022-09-20 08:25:46
220,9527,Nord,person,12913,259,161,2022-09-20 08:25:45
221,9556,Nord,bicycle,13016,311,167,2022-09-20 08:25:50
222,9556,Sued,bicycle,13049,377,115,2022-09-20 08:25:52
223,9558,Nord,bicycle,12997,309,170,2022-09-20 08:25:49
224,9558,Sued,bicycle,13037,388,112,2022-09-20 08:25:51
225,9559,Nord,person,13000,324,170,2022-09-20 08:25:50
226,9559,Sued,person,13052,399,112,2022-09-20 08:25:52
227,9560,Nord,person,13018,316,169,2022-09-20 08:25:50
228,9564,Nord,person,13049,321,169,2022-09-20 08:25:52
229,9564,Sued,person,13091,390,111,2022-09-20 08:25:54
230,9583,Nord,bicycle,13042,303,168,2022-09-20 08:25:52
231,9597,Nord,bicycle,13054,242,168,2022-09-20 08:25:52
232,9598,Nord,person,13028,215,162,2022-09-20 08:25:51
233,9600,Nord,person,13073,306,167,2022-09-20 08:25:53
234,9600,Sued,person,13111,381,111,2022-09-20 08:25:55
235,9613,Nord,person,13057,261,165,2022-09-20 08:25:52
236,9613,Sued,person,13078,318,108,2022-09-20 08:25:53
237,9620,Sued,person,13045,372,99,2022-09-20 08:25:52
238,9638,Nord,bicycle,13071,298,169,2022-09-20 08:25:53
239,9674,Nord,bicycle,13224,306,168,2022-09-20 08:26:01
240,9674,Sued,bicycle,13282,391,112,2022-09-20 08:26:04
241,9676,Nord,person,13236,326,169,2022-09-20 08:26:01
242,9676,Sued,person,13294,401,111,2022-09-20 08:26:04
243,9691,Nord,bicycle,13260,247,168,2022-09-20 08:26:03
244,9693,Nord,bicycle,13277,296,168,2022-09-20 08:26:03
245,9696,Nord,person,13287,327,177,2022-09-20 08:26:04
246,9696,Sued,person,13357,402,111,2022-09-20 08:26:07
247,9715,Nord,bicycle,13416,298,169,2022-09-20 08:26:10
248,9715,Sued,bicycle,13455,381,112,2022-09-20 08:26:12
249,9716,Nord,person,13420,310,170,2022-09-20 08:26:11
250,9723,Nord,unclear,13400,223,167,2022-09-20 08:26:10
251,9729,Nord,bicycle,13589,255,167,2022-09-20 08:26:19
252,9729,Sued,bicycle,13650,353,110,2022-09-20 08:26:22
253,9733,Nord,person,13594,265,168,2022-09-20 08:26:19
254,9733,Sued,person,13664,364,111,2022-09-20 08:26:23
255,9764,Sued,person,13638,340,105,2022-09-20 08:26:21
256,9778,Nord,person,14119,466,174,2022-09-20 08:26:45
257,9778,Sued,person,14278,492,113,2022-09-20 08:26:53
258,9779,Nord,unclear,14037,448,177,2022-09-20 08:26:41
259,9843,Nord,person,15462,318,170,2022-09-20 08:27:53
260,9843,Sued,person,15523,405,112,2022-09-20 08:27:56
261,9844,Nord,bicycle,15458,305,168,2022-09-20 08:27:52
262,9849,Sued,bicycle,15506,388,111,2022-09-20 08:27:55
263,9854,Nord,person,15743,460,174,2022-09-20 08:28:07
264,9854,Sued,person,15911,491,113,2022-09-20 08:28:15
265,9862,Nord,bicycle,15621,281,168,2022-09-20 08:28:01
266,9862,Sued,bicycle,15647,360,111,2022-09-20 08:28:02
267,9863,Nord,person,15626,302,171,2022-09-20 08:28:01
268,9877,Nord,bicycle,15691,305,169,2022-09-20 08:28:04
269,9878,Nord,person,15701,317,170,2022-09-20 08:28:05
270,9878,Sued,person,15752,400,111,2022-09-20 08:28:07
271,9879,Nord,person,15738,325,169,2022-09-20 08:28:06
272,9879,Sued,person,15790,403,112,2022-09-20 08:28:09
273,9880,Sued,bicycle,15659,383,111,2022-09-20 08:28:02
274,9891,Nord,person,15743,337,171,2022-09-20 08:28:07
275,9909,Nord,bicycle,15848,307,170,2022-09-20 08:28:12
276,9909,Sued,bicycle,15891,378,115,2022-09-20 08:28:14
277,9911,Nord,person,15852,321,169,2022-09-20 08:28:12
278,9912,Nord,person,15876,315,167,2022-09-20 08:28:13
279,9912,Sued,person,15937,396,111,2022-09-20 08:28:16
280,9915,Nord,bicycle,15906,297,168,2022-09-20 08:28:15
281,9917,Nord,bicycle,15839,247,167,2022-09-20 08:28:11
282,9917,Sued,bicycle,15871,328,111,2022-09-20 08:28:13
283,9919,Nord,bicycle,15883,249,167,2022-09-20 08:28:14
284,9920,Nord,person,15845,271,169,2022-09-20 08:28:12
285,9932,Nord,person,15886,260,163,2022-09-20 08:28:14
286,9932,Sued,person,15962,391,111,2022-09-20 08:28:18
287,9941,Nord,bicycle,15874,301,169,2022-09-20 08:28:13
288,9941,Sued,bicycle,15923,386,111,2022-09-20 08:28:16
289,9944,Nord,person,15913,323,167,2022-09-20 08:28:15
290,9952,Sued,person,15915,400,112,2022-09-20 08:28:15
291,9955,Sued,bicycle,15917,401,102,2022-09-20 08:28:15
292,9956,Sued,person,15971,403,114,2022-09-20 08:28:18
293,9978,Nord,person,16580,256,166,2022-09-20 08:28:49
294,9978,Sued,person,16642,374,111,2022-09-20 08:28:52
295,9983,Nord,bicycle,16576,245,167,2022-09-20 08:28:48
296,9983,Sued,bicycle,16629,354,111,2022-09-20 08:28:51
297,9984,Nord,bicycle,16464,296,170,2022-09-20 08:28:43
298,9984,Sued,bicycle,16494,387,111,2022-09-20 08:28:44
299,9985,Nord,person,16465,301,169,2022-09-20 08:28:43
300,9985,Sued,person,16499,393,111,2022-09-20 08:28:44
301,9991,Nord,bicycle,16511,292,169,2022-09-20 08:28:45
302,9991,Sued,bicycle,16545,382,111,2022-09-20 08:28:47
303,9992,Nord,person,16514,306,166,2022-09-20 08:28:45
304,9992,Sued,person,16549,393,112,2022-09-20 08:28:47
305,9994,Sued,person,16484,367,107,2022-09-20 08:28:44
306,9997,Nord,car,16505,216,169,2022-09-20 08:28:45
307,9997,Sued,car,16519,317,111,2022-09-20 08:28:45
308,10023,Nord,person,16971,292,168,2022-09-20 08:29:08
309,10023,Sued,person,17034,393,111,2022-09-20 08:29:11
310,10028,Nord,bicycle,16965,281,167,2022-09-20 08:29:08
311,10028,Sued,bicycle,17022,386,113,2022-09-20 08:29:11
312,10033,Sued,bicycle,17043,363,111,2022-09-20 08:29:12
313,10036,Sued,person,17055,388,111,2022-09-20 08:29:12
314,10048,Sued,bicycle,17036,352,101,2022-09-20 08:29:11
315,10062,Nord,bicycle,17376,307,168,2022-09-20 08:29:28
316,10062,Sued,bicycle,17423,391,110,2022-09-20 08:29:31
317,10063,Nord,person,17382,321,170,2022-09-20 08:29:29
318,10063,Sued,person,17447,407,113,2022-09-20 08:29:32
319,10076,Nord,bicycle,17476,224,166,2022-09-20 08:29:33
320,10077,Nord,person,17478,245,165,2022-09-20 08:29:33
321,10077,Sued,person,17548,415,113,2022-09-20 08:29:37
322,10078,Nord,person,17629,463,174,2022-09-20 08:29:41
323,10078,Sued,person,17781,473,113,2022-09-20 08:29:49
324,10079,Nord,person,17628,419,171,2022-09-20 08:29:41
325,10079,Sued,person,17756,443,112,2022-09-20 08:29:47
326,10080,Nord,person,17637,442,173,2022-09-20 08:29:41
327,10080,Sued,person,17775,462,113,2022-09-20 08:29:48
328,10099,Nord,bicycle,17578,252,167,2022-09-20 08:29:38
329,10113,Nord,person,17581,257,172,2022-09-20 08:29:39
330,10113,Sued,person,17643,390,112,2022-09-20 08:29:42
331,10116,Nord,person,17552,292,157,2022-09-20 08:29:37
332,10124,Sued,person,17752,454,112,2022-09-20 08:29:47
333,10125,Sued,bicycle,17814,371,111,2022-09-20 08:29:50
334,10127,Sued,person,17828,393,110,2022-09-20 08:29:51
335,10131,Nord,person,17890,272,168,2022-09-20 08:29:54
336,10131,Sued,person,17954,366,111,2022-09-20 08:29:57
337,10137,Nord,bicycle,17883,261,167,2022-09-20 08:29:54
338,10137,Sued,bicycle,17930,336,111,2022-09-20 08:29:56
339,10143,Nord,unclear,17837,420,169,2022-09-20 08:29:51
340,10156,Sued,bicycle,17924,327,109,2022-09-20 08:29:56
