EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
619,11703,Sued,person,17110,448,113,2022-09-20 08:44:15
620,11724,Nord,person,17272,337,169,2022-09-20 08:44:23
621,11724,Sued,person,17313,418,112,2022-09-20 08:44:25
622,11725,Nord,bicycle,17272,326,171,2022-09-20 08:44:23
623,11742,Nord,motorcycle,17277,351,170,2022-09-20 08:44:23
624,11754,Nord,bicycle,17374,317,168,2022-09-20 08:44:28
625,11754,Sued,bicycle,17411,388,112,2022-09-20 08:44:30
626,11755,Nord,person,17380,335,168,2022-09-20 08:44:29
627,11755,Sued,person,17422,402,113,2022-09-20 08:44:31
628,11760,Nord,bicycle,17415,311,168,2022-09-20 08:44:30
629,11760,Sued,bicycle,17452,386,111,2022-09-20 08:44:32
630,11761,Nord,person,17419,321,167,2022-09-20 08:44:30
631,11763,Sued,bicycle,17392,363,118,2022-09-20 08:44:29
632,11767,Nord,bicycle,17453,310,168,2022-09-20 08:44:32
633,11767,Sued,bicycle,17496,381,112,2022-09-20 08:44:34
634,11768,Nord,person,17457,327,168,2022-09-20 08:44:32
635,11768,Sued,person,17510,400,111,2022-09-20 08:44:35
636,11794,Nord,person,17561,298,169,2022-09-20 08:44:38
637,11794,Sued,person,17614,398,112,2022-09-20 08:44:40
638,11795,Nord,bicycle,17554,281,167,2022-09-20 08:44:37
639,11795,Sued,bicycle,17597,384,111,2022-09-20 08:44:39
640,11804,Nord,person,17595,326,169,2022-09-20 08:44:39
641,11804,Sued,person,17659,402,112,2022-09-20 08:44:42
642,11810,Nord,bicycle,17587,305,170,2022-09-20 08:44:39
643,11810,Sued,bicycle,17626,371,110,2022-09-20 08:44:41
644,11849,Nord,bicycle,17972,331,169,2022-09-20 08:44:58
645,11850,Nord,person,17977,342,168,2022-09-20 08:44:58
