EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
677,298,Nord,person,6932,478,157,2022-09-20 08:05:46
678,328,Sued,car,7858,647,61,2022-09-20 08:06:32
679,330,Sued,car,7813,660,65,2022-09-20 08:06:30
680,333,Nord,truck,7843,745,111,2022-09-20 08:06:32
681,394,Sued,person,8908,526,72,2022-09-20 08:07:25
682,394,Nord,person,8956,624,135,2022-09-20 08:07:27
683,398,Nord,bicycle,8961,647,130,2022-09-20 08:07:28
684,412,Nord,motorcycle,9577,568,142,2022-09-20 08:07:58
685,413,Sued,person,9680,484,75,2022-09-20 08:08:04
686,413,Nord,person,9582,560,143,2022-09-20 08:07:59
687,424,Nord,motorcycle,9573,572,139,2022-09-20 08:07:58
688,431,Sued,person,9903,441,78,2022-09-20 08:08:15
689,431,Nord,person,10093,470,158,2022-09-20 08:08:24
690,498,Sued,person,11516,533,72,2022-09-20 08:09:35
691,498,Nord,person,11567,644,131,2022-09-20 08:09:38
692,500,Sued,bicycle,11530,547,70,2022-09-20 08:09:36
693,501,Nord,bicycle,11570,655,127,2022-09-20 08:09:38
694,515,Nord,person,11884,786,104,2022-09-20 08:09:54
695,520,Sued,person,12005,550,69,2022-09-20 08:10:00
696,520,Nord,person,12063,654,130,2022-09-20 08:10:03
697,523,Sued,bicycle,12015,566,70,2022-09-20 08:10:00
698,523,Nord,bicycle,12068,668,124,2022-09-20 08:10:03
699,535,Sued,bicycle,12618,537,69,2022-09-20 08:10:30
700,535,Nord,bicycle,12661,622,133,2022-09-20 08:10:33
701,538,Sued,bicycle,12630,552,70,2022-09-20 08:10:31
702,541,Nord,person,12667,651,130,2022-09-20 08:10:33
703,548,Sued,person,12740,528,71,2022-09-20 08:10:37
704,548,Nord,person,12787,642,130,2022-09-20 08:10:39
705,552,Sued,bicycle,12745,546,70,2022-09-20 08:10:37
706,552,Nord,bicycle,12791,657,127,2022-09-20 08:10:39
707,553,Sued,person,12757,556,62,2022-09-20 08:10:37
708,563,Sued,person,13005,528,72,2022-09-20 08:10:50
709,563,Nord,person,13053,634,129,2022-09-20 08:10:52
710,566,Nord,bicycle,13056,652,127,2022-09-20 08:10:52
711,568,Sued,bicycle,13037,577,63,2022-09-20 08:10:51
712,569,Sued,person,13051,528,72,2022-09-20 08:10:52
713,569,Nord,person,13106,643,131,2022-09-20 08:10:55
714,573,Sued,bicycle,13074,560,72,2022-09-20 08:10:53
715,573,Nord,bicycle,13111,662,127,2022-09-20 08:10:55
716,579,Nord,bicycle,13123,683,122,2022-09-20 08:10:56
717,583,Nord,bicycle,13329,523,149,2022-09-20 08:11:06
718,584,Sued,person,13460,463,77,2022-09-20 08:11:13
719,584,Nord,person,13342,504,153,2022-09-20 08:11:07
720,585,Nord,unclear,13299,755,110,2022-09-20 08:11:04
721,598,Sued,person,13927,557,68,2022-09-20 08:11:36
722,598,Nord,person,13969,697,119,2022-09-20 08:11:38
723,599,Sued,person,13982,526,70,2022-09-20 08:11:39
724,599,Nord,person,14026,636,129,2022-09-20 08:11:41
725,601,Sued,bicycle,13940,582,68,2022-09-20 08:11:37
726,601,Nord,bicycle,13973,719,115,2022-09-20 08:11:38
727,602,Sued,bicycle,13994,542,71,2022-09-20 08:11:39
728,602,Nord,bicycle,14029,650,127,2022-09-20 08:11:41
729,615,Nord,person,14383,450,161,2022-09-20 08:11:59
730,621,Nord,unclear,14309,465,153,2022-09-20 08:11:55
731,631,Sued,person,14786,479,75,2022-09-20 08:12:19
732,631,Nord,person,14688,481,156,2022-09-20 08:12:14
733,652,Sued,person,14939,473,76,2022-09-20 08:12:26
734,652,Nord,person,14848,531,147,2022-09-20 08:12:22
735,656,Nord,bicycle,14842,541,146,2022-09-20 08:12:22
736,687,Nord,unclear,15033,692,118,2022-09-20 08:12:31
737,694,Sued,person,15262,543,70,2022-09-20 08:12:43
738,694,Nord,person,15313,643,127,2022-09-20 08:12:45
739,699,Sued,bicycle,15277,557,70,2022-09-20 08:12:43
740,699,Nord,bicycle,15317,658,126,2022-09-20 08:12:45
741,715,Sued,person,15644,528,72,2022-09-20 08:13:02
742,715,Nord,person,15703,634,128,2022-09-20 08:13:05
743,721,Sued,bicycle,15668,557,70,2022-09-20 08:13:03
744,721,Nord,bicycle,15708,661,127,2022-09-20 08:13:05
745,732,Sued,person,15876,528,72,2022-09-20 08:13:13
746,732,Nord,person,15927,631,126,2022-09-20 08:13:16
747,737,Sued,bicycle,15897,558,70,2022-09-20 08:13:14
748,737,Nord,bicycle,15934,651,126,2022-09-20 08:13:16
749,744,Sued,person,16028,544,70,2022-09-20 08:13:21
750,744,Nord,person,16072,660,123,2022-09-20 08:13:23
751,747,Sued,bicycle,16044,586,67,2022-09-20 08:13:22
752,749,Nord,bicycle,16072,669,125,2022-09-20 08:13:23
753,759,Sued,person,16661,480,75,2022-09-20 08:13:53
754,759,Nord,person,16730,509,151,2022-09-20 08:13:56
755,764,Sued,person,16711,440,78,2022-09-20 08:13:55
756,764,Nord,person,16901,473,158,2022-09-20 08:14:05
757,765,Nord,bicycle,16740,514,151,2022-09-20 08:13:57
758,770,Sued,person,16799,567,69,2022-09-20 08:13:59
759,770,Nord,person,16839,696,120,2022-09-20 08:14:01
760,777,Sued,bicycle,16815,594,63,2022-09-20 08:14:00
761,777,Nord,bicycle,16845,717,114,2022-09-20 08:14:02
762,819,Sued,person,17294,461,77,2022-09-20 08:14:24
763,819,Nord,person,17212,520,149,2022-09-20 08:14:20
764,820,Nord,bicycle,17208,532,147,2022-09-20 08:14:20
765,847,Nord,bicycle,17456,676,123,2022-09-20 08:14:32
766,850,Nord,person,17463,683,122,2022-09-20 08:14:33
