;Class;gt;eval;t_start;t_end
0;car;156;155.0;18:30:00;18:45:00
1;person;67;78.0;18:30:00;18:45:00
2;bicycle;8;0.0;18:30:00;18:45:00
3;bus;6;3.0;18:30:00;18:45:00
4;truck;3;2.0;18:30:00;18:45:00
5;motorcycle;2;1.0;18:30:00;18:45:00
