;Class;gt;eval;t_start;t_end
0;car;156;155.0;18:30:00;18:45:00
1;person;41;35.0;18:30:00;18:45:00
2;bicycle;7;0.0;18:30:00;18:45:00
3;bus;6;6.0;18:30:00;18:45:00
4;truck;3;4.0;18:30:00;18:45:00
5;motorcycle;2;3.0;18:30:00;18:45:00
