Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;72;54;47;8;26;0,643835616438356;0,854545454545454;0,734375000000000;2023-04-24T00:00:10Z
person;72;54;48;6;24;0,666666666666667;0,888888888888889;0,761904761904762;2023-04-24T00:00:20Z
person;72;54;47;7;25;0,652777777777778;0,870370370370370;0,746031746031746;2023-04-24T00:00:30Z
person;72;54;49;5;23;0,680555555555556;0,907407407407407;0,777777777777778;2023-04-24T00:00:50Z
person;72;54;49;5;23;0,680555555555556;0,907407407407407;0,777777777777778;2023-04-24T00:01:00Z
person;72;54;54;0;18;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:01:30Z
person;72;54;51;3;21;0,708333333333333;0,944444444444444;0,809523809523810;2023-04-24T00:01:40Z
person;72;54;54;0;18;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:02:30Z
person;72;54;54;0;18;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:03:00Z
person;72;54;54;0;18;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:05:00Z
person;72;54;54;0;18;0,750000000000000;1,000000000000000;0,857142857142857;2023-04-24T00:07:30Z
person;72;53;53;0;19;0,736111111111111;1,000000000000000;0,848000000000000;2023-04-24T00:15:00Z
