Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;103;95;92;3;11;0,893203883495146;0,968421052631579;0,929292929292929;2023-04-24T00:00:10Z
person;103;95;93;2;10;0,902912621359223;0,978947368421053;0,939393939393939;2023-04-24T00:00:20Z
person;103;95;92;3;11;0,893203883495146;0,968421052631579;0,929292929292929;2023-04-24T00:00:30Z
person;103;95;93;2;10;0,902912621359223;0,978947368421053;0,939393939393939;2023-04-24T00:00:50Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:01:00Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:01:30Z
person;103;95;94;1;9;0,912621359223301;0,989473684210526;0,949494949494950;2023-04-24T00:01:40Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:02:30Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:03:00Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:05:00Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:07:30Z
person;103;95;95;0;8;0,922330097087379;1,000000000000000;0,959595959595960;2023-04-24T00:15:00Z
