;Class;gt;eval;t_start;t_end
0;car;198;184;13:15:00;13:30:00
1;person;120;133;13:15:00;13:30:00
2;bicycle;12;4;13:15:00;13:30:00
3;bus;9;11;13:15:00;13:30:00
4;motorcycle;4;4;13:15:00;13:30:00
5;truck;3;10;13:15:00;13:30:00
