;Class;gt;eval;t_start;t_end
0;car;196;190;13:15:00;13:30:00
1;person;76;47;13:15:00;13:30:00
2;bicycle;12;9;13:15:00;13:30:00
3;bus;9;13;13:15:00;13:30:00
4;motorcycle;5;5;13:15:00;13:30:00
5;truck;3;13;13:15:00;13:30:00
