,Class,Crossed_Section,Movement,Appearance
2129,bicycle,,,2022-09-20 08:13:04
2130,bicycle,,,2022-09-20 08:13:04
2132,person,,,2022-09-20 08:13:04
2133,bicycle,,,2022-09-20 08:13:04
2137,person,['Nord'],,2022-09-20 08:13:05
2138,person,,,2022-09-20 08:13:06
2139,bicycle,"['Nord', 'Sued']",,2022-09-20 08:13:08
2140,car,,,2022-09-20 08:13:08
2145,person,,,2022-09-20 08:13:12
2146,unclear,,,2022-09-20 08:13:13
2147,person,"['Nord', 'Sued']",,2022-09-20 08:13:14
2150,bicycle,,,2022-09-20 08:13:16
2151,person,,,2022-09-20 08:13:16
2152,person,,,2022-09-20 08:13:16
2153,person,,,2022-09-20 08:13:17
2154,person,,,2022-09-20 08:13:19
2155,bicycle,,,2022-09-20 08:13:19
2156,bicycle,"['Nord', 'Sued']",,2022-09-20 08:13:21
2157,person,,,2022-09-20 08:13:22
2158,unclear,,,2022-09-20 08:13:22
2159,person,"['Nord', 'Sued']",,2022-09-20 08:13:22
2160,person,,,2022-09-20 08:13:22
2161,person,,,2022-09-20 08:13:22
2162,bicycle,,,2022-09-20 08:13:22
2163,person,,,2022-09-20 08:13:23
2164,person,,,2022-09-20 08:13:24
2166,bicycle,,,2022-09-20 08:13:24
2168,car,,,2022-09-20 08:13:25
2169,motorcycle,,,2022-09-20 08:13:25
2170,motorcycle,,,2022-09-20 08:13:25
2173,car,,,2022-09-20 08:13:28
2175,person,,,2022-09-20 08:13:28
2177,person,,,2022-09-20 08:13:29
2178,unclear,,,2022-09-20 08:13:30
2179,car,,,2022-09-20 08:13:32
2180,person,,,2022-09-20 08:13:32
2181,person,,,2022-09-20 08:13:32
2182,person,,,2022-09-20 08:13:32
2183,bicycle,,,2022-09-20 08:13:33
2185,motorcycle,,,2022-09-20 08:13:34
2186,bicycle,,,2022-09-20 08:13:34
2188,person,,,2022-09-20 08:13:35
2189,person,,,2022-09-20 08:13:35
2192,unclear,,,2022-09-20 08:13:38
2193,bicycle,,,2022-09-20 08:13:39
2194,unclear,,,2022-09-20 08:13:40
2196,bicycle,,,2022-09-20 08:13:41
2198,person,,,2022-09-20 08:13:41
2200,person,,,2022-09-20 08:13:42
2203,unclear,,,2022-09-20 08:13:45
2204,unclear,,,2022-09-20 08:13:46
2206,unclear,,,2022-09-20 08:13:50
2207,unclear,,,2022-09-20 08:13:52
2208,car,,,2022-09-20 08:13:56
2209,unclear,,,2022-09-20 08:14:00
2211,unclear,,,2022-09-20 08:14:05
2212,car,,,2022-09-20 08:14:05
2214,person,,,2022-09-20 08:14:08
2215,person,,,2022-09-20 08:14:10
2219,person,"['Nord', 'Sued']",,2022-09-20 08:14:11
2220,person,,,2022-09-20 08:14:15
2221,person,,,2022-09-20 08:14:15
2222,person,,,2022-09-20 08:14:16
2223,person,,,2022-09-20 08:14:16
2224,person,"['Nord', 'Sued']",,2022-09-20 08:14:18
2225,bicycle,['Nord'],,2022-09-20 08:14:18
2227,bicycle,,,2022-09-20 08:14:19
2230,bicycle,,,2022-09-20 08:14:20
2231,person,,,2022-09-20 08:14:21
2234,person,,,2022-09-20 08:14:21
2235,bicycle,"['Nord', 'Sued']",,2022-09-20 08:14:21
2236,person,['Nord'],,2022-09-20 08:14:21
2239,car,,,2022-09-20 08:14:24
2241,person,,,2022-09-20 08:14:25
2243,person,"['Nord', 'Sued']",,2022-09-20 08:14:26
2244,bicycle,['Nord'],,2022-09-20 08:14:26
2245,bicycle,"['Nord', 'Sued']",,2022-09-20 08:14:26
2247,bicycle,,,2022-09-20 08:14:27
2249,person,"['Nord', 'Sued']",,2022-09-20 08:14:27
2250,person,,,2022-09-20 08:14:27
2251,car,,,2022-09-20 08:14:28
2252,person,,,2022-09-20 08:14:28
2253,person,,,2022-09-20 08:14:28
2255,bicycle,,,2022-09-20 08:14:29
2258,unclear,,,2022-09-20 08:14:29
2261,person,,,2022-09-20 08:14:31
2262,bicycle,,,2022-09-20 08:14:31
2263,person,,,2022-09-20 08:14:31
2264,motorcycle,,,2022-09-20 08:14:32
2265,bicycle,,,2022-09-20 08:14:32
2266,person,,,2022-09-20 08:14:32
2267,person,,,2022-09-20 08:14:32
2268,unclear,,,2022-09-20 08:14:33
2269,bicycle,,,2022-09-20 08:14:33
2271,unclear,,,2022-09-20 08:14:34
2272,bicycle,,,2022-09-20 08:14:34
2273,bicycle,"['Nord', 'Sued']",,2022-09-20 08:14:34
2274,person,['Nord'],,2022-09-20 08:14:35
2277,unclear,,,2022-09-20 08:14:35
2279,bicycle,['Sued'],,2022-09-20 08:14:36
2280,person,,,2022-09-20 08:14:36
2281,person,['Sued'],,2022-09-20 08:14:36
2283,bicycle,,,2022-09-20 08:14:37
2285,person,,,2022-09-20 08:14:38
2288,bicycle,,,2022-09-20 08:14:39
2290,person,,,2022-09-20 08:14:41
2291,bicycle,,,2022-09-20 08:14:41
2294,person,,,2022-09-20 08:14:42
2295,bicycle,,,2022-09-20 08:14:43
2296,person,,,2022-09-20 08:14:43
2297,person,,,2022-09-20 08:14:44
2299,car,,,2022-09-20 08:14:45
2301,person,,,2022-09-20 08:14:47
2302,car,,,2022-09-20 08:14:49
2303,bicycle,['Sued'],,2022-09-20 08:14:51
2304,person,['Sued'],,2022-09-20 08:14:51
2305,person,,,2022-09-20 08:14:52
2306,person,,,2022-09-20 08:14:53
2307,bus,,,2022-09-20 08:14:53
2309,person,,,2022-09-20 08:14:54
2310,bicycle,,,2022-09-20 08:14:55
2311,unclear,,,2022-09-20 08:14:58
