Class;gt;eval;rp;fp;fn;S;G;t_int
person;67;68;59;9;8;0,880597014925373;0,867647058823529;2023-04-12T00:00:10Z
person;67;68;59;9;8;0,880597014925373;0,867647058823529;2023-04-12T00:00:20Z
person;67;68;60;8;7;0,895522388059702;0,882352941176471;2023-04-12T00:00:30Z
person;67;68;61;7;6;0,910447761194030;0,897058823529412;2023-04-12T00:00:50Z
person;67;68;60;8;7;0,895522388059702;0,882352941176471;2023-04-12T00:01:00Z
person;67;68;62;6;5;0,925373134328358;0,911764705882353;2023-04-12T00:01:30Z
person;67;68;63;5;4;0,940298507462687;0,926470588235294;2023-04-12T00:01:40Z
person;67;68;64;4;3;0,955223880597015;0,941176470588235;2023-04-12T00:02:30Z
person;67;68;63;5;4;0,940298507462687;0,926470588235294;2023-04-12T00:03:00Z
person;67;68;65;3;2;0,970149253731343;0,955882352941177;2023-04-12T00:05:00Z
person;67;68;64;4;3;0,955223880597015;0,941176470588235;2023-04-12T00:07:30Z
person;67;68;67;1;0;1,000000000000000;0,985294117647059;2023-04-12T00:15:00Z
