Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;67;64;64;3;6;0,914285714285714;0,955223880597015;0,934306569343066;2023-04-17T00:00:10Z
person;67;64;64;2;5;0,927536231884058;0,969696969696970;0,948148148148148;2023-04-17T00:00:20Z
person;67;64;64;1;4;0,941176470588235;0,984615384615385;0,962406015037594;2023-04-17T00:00:30Z
person;67;64;63;1;4;0,940298507462687;0,984375000000000;0,961832061068702;2023-04-17T00:00:50Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:01:00Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:01:30Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:01:40Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:02:30Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:03:00Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:05:00Z
person;67;64;64;0;3;0,955223880597015;1,000000000000000;0,977099236641221;2023-04-17T00:07:30Z
person;67;63;63;0;4;0,940298507462687;1,000000000000000;0,969230769230769;2023-04-17T00:15:00Z
