Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;68;57;60;6;17;0,779220779220779;0,909090909090909;0,839160839160839;2023-04-17T00:00:10Z
person;68;57;58;4;15;0,794520547945205;0,935483870967742;0,859259259259259;2023-04-17T00:00:20Z
person;68;57;57;4;15;0,791666666666667;0,934426229508197;0,857142857142857;2023-04-17T00:00:30Z
person;68;57;57;2;13;0,814285714285714;0,966101694915254;0,883720930232558;2023-04-17T00:00:50Z
person;68;57;54;4;15;0,782608695652174;0,931034482758621;0,850393700787402;2023-04-17T00:01:00Z
person;68;57;55;2;13;0,808823529411765;0,964912280701754;0,880000000000000;2023-04-17T00:01:30Z
person;68;57;56;1;12;0,823529411764706;0,982456140350877;0,896000000000000;2023-04-17T00:01:40Z
person;68;57;57;0;11;0,838235294117647;1,000000000000000;0,912000000000000;2023-04-17T00:02:30Z
person;68;57;57;0;11;0,838235294117647;1,000000000000000;0,912000000000000;2023-04-17T00:03:00Z
person;68;57;57;0;11;0,838235294117647;1,000000000000000;0,912000000000000;2023-04-17T00:05:00Z
person;68;57;57;0;11;0,838235294117647;1,000000000000000;0,912000000000000;2023-04-17T00:07:30Z
person;68;57;57;0;11;0,838235294117647;1,000000000000000;0,912000000000000;2023-04-17T00:15:00Z
