EventID,SectionID,TrackID,X,Y,Frame,Class,Vidfilename,DateTime
636,Querschnitt_Straße,316,770,349,15901,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:15
637,Haltelinie,318,289,287,15224,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:41
638,Querschnitt_Straße,318,652,431,15253,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:42
639,Haltelinie,319,368,259,15262,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:43
640,Querschnitt_Straße,319,730,378,15307,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:45
641,Haltelinie,320,264,293,15291,Lieferwagen ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:44
642,Querschnitt_Straße,320,636,443,15322,Lieferwagen ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:46
643,Haltelinie,321,362,261,15315,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:45
644,Querschnitt_Straße,321,708,395,15352,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:47
645,Haltelinie,322,367,258,15364,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:48
646,Querschnitt_Straße,322,725,388,15399,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:49
647,Haltelinie,323,360,262,15418,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:50
648,Querschnitt_Straße,323,719,388,15443,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:52
649,Haltelinie,324,194,319,15504,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:55
650,Querschnitt_Straße,324,544,511,15537,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:42:56
651,Querschnitt_Straße,325,661,423,15881,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:14
652,FG1,325,771,309,16003,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:20
653,Querschnitt_Straße,326,712,386,15910,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:15
654,FG1,326,794,319,16015,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:20
655,Querschnitt_Straße,327,730,377,15956,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:17
656,FG1,327,713,287,16067,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:23
657,FG1,328,651,261,15993,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:19
658,Querschnitt_Straße,328,665,418,16211,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:30
659,Haltelinie,329,376,255,16296,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:34
660,Querschnitt_Straße,329,740,381,16352,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:37
661,Haltelinie,330,286,286,16337,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:36
662,Querschnitt_Straße,330,666,435,16376,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:38
663,FG1,332,797,319,16416,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:40
664,Querschnitt_Straße,332,777,345,16517,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:45
665,FG1,331,796,320,16342,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:37
666,Querschnitt_Straße,331,752,360,16700,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:55
667,FG1,333,795,321,16500,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:45
668,Querschnitt_Straße,333,787,336,16598,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:49
669,FG2,335,331,517,16679,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:53
670,Haltelinie,335,478,222,16889,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:04
671,FG2,334,365,547,16666,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:53
672,Haltelinie,334,493,217,16893,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:04
673,FG2,336,237,420,16697,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:54
674,FG1,336,598,236,16908,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:05
675,FG2,337,218,404,16704,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:55
676,FG1,337,596,238,16904,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:05
677,FG2,338,279,461,16705,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:55
678,FG1,338,741,297,16946,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:07
679,FG2,339,286,472,16725,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:56
680,FG1,339,742,298,16964,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:08
681,FG2,340,264,445,16717,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:55
682,FG1,340,723,289,16942,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:07
683,Querschnitt_Straße,341,707,390,16955,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:07
684,FG1,341,678,271,17060,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:13
685,Querschnitt_Straße,342,661,423,16903,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:05
686,Haltelinie,342,498,213,17078,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:13
687,FG2,344,236,422,16782,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:59
688,FG1,344,614,244,16972,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:08
689,FG2,343,206,390,16777,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:43:58
690,FG1,343,605,240,16974,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:08
691,FG2,345,258,439,16875,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:03
692,FG1,345,774,310,17108,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:15
693,Haltelinie,346,375,257,17048,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:12
694,Querschnitt_Straße,346,736,376,17111,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:15
695,Haltelinie,347,269,295,17069,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:13
696,Querschnitt_Straße,347,629,455,17117,Pkw ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-30-00.mp4,2022-10-17 18:44:15
