Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;120;97;96;9;32;0,750000000000000;0,914285714285714;0,824034334763949;2023-04-17T00:00:10Z
person;120;97;97;6;29;0,769841269841270;0,941747572815534;0,847161572052402;2023-04-17T00:00:20Z
person;120;97;93;6;29;0,762295081967213;0,939393939393939;0,841628959276018;2023-04-17T00:00:30Z
person;120;97;95;2;25;0,791666666666667;0,979381443298969;0,875576036866359;2023-04-17T00:00:50Z
person;120;97;94;3;26;0,783333333333333;0,969072164948454;0,866359447004608;2023-04-17T00:01:00Z
person;120;97;95;2;25;0,791666666666667;0,979381443298969;0,875576036866359;2023-04-17T00:01:30Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:01:40Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:02:30Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:03:00Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:05:00Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:07:30Z
person;120;97;97;0;23;0,808333333333333;1,000000000000000;0,894009216589862;2023-04-17T00:15:00Z
