Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;108;104;103;2;6;0,944954128440367;0,980952380952381;0,962616822429906;2023-04-17T00:00:10Z
person;108;104;104;1;5;0,954128440366973;0,990476190476191;0,971962616822430;2023-04-17T00:00:20Z
person;108;104;104;1;5;0,954128440366973;0,990476190476191;0,971962616822430;2023-04-17T00:00:30Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:00:50Z
person;108;104;103;1;5;0,953703703703704;0,990384615384615;0,971698113207547;2023-04-17T00:01:00Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:01:30Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:01:40Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:02:30Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:03:00Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:05:00Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:07:30Z
person;108;103;103;0;5;0,953703703703704;1,000000000000000;0,976303317535545;2023-04-17T00:15:00Z
