Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;249;221;204;20;48;0,809523809523810;0,910714285714286;0,857142857142857;2023-04-17T00:00:10Z
person;249;221;209;13;41;0,836000000000000;0,941441441441441;0,885593220338983;2023-04-17T00:00:20Z
person;249;221;208;13;41;0,835341365461847;0,941176470588235;0,885106382978723;2023-04-17T00:00:30Z
person;249;221;218;3;31;0,875502008032129;0,986425339366516;0,927659574468085;2023-04-17T00:00:50Z
person;249;221;217;4;32;0,871485943775100;0,981900452488688;0,923404255319149;2023-04-17T00:01:00Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:01:30Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:01:40Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:02:30Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:03:00Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:05:00Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:07:30Z
person;249;221;221;0;28;0,887550200803213;1,000000000000000;0,940425531914894;2023-04-17T00:15:00Z
