Class;gt;eval;rp;fp;fn;S;G;F1;t_int
person;76;69;66;13;20;0,767441860465116;0,835443037974684;0,800000000000000;2023-04-17T00:00:10Z
person;76;69;67;11;18;0,788235294117647;0,858974358974359;0,822085889570552;2023-04-17T00:00:20Z
person;76;69;67;8;15;0,817073170731707;0,893333333333333;0,853503184713376;2023-04-17T00:00:30Z
person;76;69;64;7;14;0,820512820512820;0,901408450704225;0,859060402684564;2023-04-17T00:00:50Z
person;76;68;66;3;11;0,857142857142857;0,956521739130435;0,904109589041096;2023-04-17T00:01:00Z
person;76;68;65;3;11;0,855263157894737;0,955882352941177;0,902777777777778;2023-04-17T00:01:30Z
person;76;68;65;3;11;0,855263157894737;0,955882352941177;0,902777777777778;2023-04-17T00:01:40Z
person;76;68;66;2;10;0,868421052631579;0,970588235294118;0,916666666666667;2023-04-17T00:02:30Z
person;76;68;67;1;9;0,881578947368421;0,985294117647059;0,930555555555556;2023-04-17T00:03:00Z
person;76;68;68;0;8;0,894736842105263;1,000000000000000;0,944444444444444;2023-04-17T00:05:00Z
person;76;68;68;0;8;0,894736842105263;1,000000000000000;0,944444444444444;2023-04-17T00:07:30Z
person;76;68;68;0;8;0,894736842105263;1,000000000000000;0,944444444444444;2023-04-17T00:15:00Z
