;Class;gt;eval;t_start;t_end
0;bicycle;21;15;08:30:00;08:35:00
1;person;2;3;08:30:00;08:35:00
2;car;1;1;08:30:00;08:35:00
3;bicycle;32;25;08:35:00;08:40:00
4;person;7;6;08:35:00;08:40:00
5;bicycle;20;15;08:40:00;08:45:00
6;person;14;14;08:40:00;08:45:00
