Class;gt;eval;rp;fp;fn;S;G;t_int
bus;6;3;2;1;4;0,333333333333333;0,666666666666667;2023-04-12T00:00:10Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:00:20Z
bus;6;3;2;1;4;0,333333333333333;0,666666666666667;2023-04-12T00:00:30Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:00:50Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:01:00Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:01:30Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:01:40Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:02:30Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:03:00Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:05:00Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:07:30Z
bus;6;3;3;0;3;0,500000000000000;1,000000000000000;2023-04-12T00:15:00Z
