;Class;gt;eval;t_start;t_end
0;bicycle;70.0;65;08:30:00;08:45:00
1;person;24.0;97;08:30:00;08:45:00
2;car;1.0;1;08:30:00;08:45:00
3;motorcycle;0.0;2;08:30:00;08:45:00
