;Class;gt;eval;t_start;t_end
0;person;30;30;13:15:00;13:17:30
1;motorcycle;1;1;13:15:00;13:17:30
2;person;13;12;13:17:30;13:20:00
3;person;18;17;13:20:00;13:22:30
4;person;17;17;13:22:30;13:25:00
5;bicycle;2;2;13:22:30;13:25:00
6;person;15;15;13:25:00;13:27:30
7;person;15;16;13:27:30;13:30:00
8;bicycle;1;1;13:27:30;13:30:00
