;Class;gt;eval;t_start;t_end
0;bicycle;67.0;102;08:00:00;08:15:00
1;person;14.0;134;08:00:00;08:15:00
2;motorcycle;0.0;2;08:00:00;08:15:00
3;car;0.0;2;08:00:00;08:15:00
