EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
140,1562,Nord,person,9458,428,173,2022-09-20 08:07:52
141,1562,Sued,person,9323,468,113,2022-09-20 08:07:46
142,1596,Nord,bicycle,10117,297,169,2022-09-20 08:08:25
143,1596,Sued,bicycle,10142,357,111,2022-09-20 08:08:27
144,1597,Nord,person,10123,320,170,2022-09-20 08:08:26
145,1609,Nord,bicycle,10316,294,167,2022-09-20 08:08:35
146,1609,Sued,bicycle,10364,361,111,2022-09-20 08:08:38
147,1610,Nord,person,10330,307,168,2022-09-20 08:08:36
148,1629,Sued,bicycle,10384,382,112,2022-09-20 08:08:39
149,1640,Nord,person,10950,391,171,2022-09-20 08:09:07
150,1640,Sued,person,11011,463,113,2022-09-20 08:09:10
151,1641,Nord,bicycle,10907,478,174,2022-09-20 08:09:05
152,1641,Sued,bicycle,10994,433,113,2022-09-20 08:09:09
153,1657,Nord,person,11095,435,174,2022-09-20 08:09:14
154,1657,Sued,person,11213,471,113,2022-09-20 08:09:20
155,1666,Nord,bicycle,11121,304,169,2022-09-20 08:09:16
156,1666,Sued,bicycle,11142,362,114,2022-09-20 08:09:17
157,1667,Nord,person,11128,329,169,2022-09-20 08:09:16
158,1674,Nord,bicycle,11312,308,169,2022-09-20 08:09:25
159,1674,Sued,bicycle,11354,388,111,2022-09-20 08:09:27
160,1675,Nord,person,11320,328,168,2022-09-20 08:09:26
161,1675,Sued,person,11378,406,108,2022-09-20 08:09:28
162,1677,Nord,bicycle,11313,245,168,2022-09-20 08:09:25
163,1679,Nord,person,11316,261,168,2022-09-20 08:09:25
164,1679,Sued,person,11361,345,110,2022-09-20 08:09:28
165,1684,Nord,bicycle,11337,283,168,2022-09-20 08:09:26
166,1688,Nord,person,11332,262,172,2022-09-20 08:09:26
167,1694,Nord,person,11331,231,165,2022-09-20 08:09:26
168,1694,Sued,person,11357,320,109,2022-09-20 08:09:27
169,1699,Nord,bicycle,11356,244,168,2022-09-20 08:09:27
170,1701,Nord,bicycle,11334,240,166,2022-09-20 08:09:26
171,1705,Nord,bicycle,11338,277,173,2022-09-20 08:09:26
172,1709,Nord,person,11356,251,166,2022-09-20 08:09:27
173,1709,Sued,person,11397,362,110,2022-09-20 08:09:29
174,1716,Sued,person,11395,402,113,2022-09-20 08:09:29
175,1719,Sued,person,11401,359,111,2022-09-20 08:09:30
176,1744,Sued,bicycle,11935,374,113,2022-09-20 08:09:56
177,1747,Sued,person,11963,400,111,2022-09-20 08:09:58
178,1768,Sued,bicycle,12305,316,109,2022-09-20 08:10:15
179,1773,Sued,bicycle,12308,323,113,2022-09-20 08:10:15
180,1776,Sued,person,12325,390,113,2022-09-20 08:10:16
181,1777,Sued,bicycle,12314,360,101,2022-09-20 08:10:15
182,1817,Nord,bicycle,12854,307,170,2022-09-20 08:10:42
183,1818,Nord,person,12858,321,170,2022-09-20 08:10:42
184,1818,Sued,person,12899,401,110,2022-09-20 08:10:44
185,1825,Nord,bicycle,12957,305,167,2022-09-20 08:10:47
186,1826,Nord,person,12963,320,167,2022-09-20 08:10:48
187,1826,Sued,person,13005,403,112,2022-09-20 08:10:50
188,1854,Nord,bicycle,13177,317,168,2022-09-20 08:10:58
189,1854,Sued,bicycle,13236,391,110,2022-09-20 08:11:01
190,1855,Nord,person,13183,329,169,2022-09-20 08:10:59
191,1855,Sued,person,13250,398,114,2022-09-20 08:11:02
192,1856,Nord,person,13224,321,167,2022-09-20 08:11:01
193,1856,Sued,person,13291,401,110,2022-09-20 08:11:04
194,1869,Nord,bicycle,13220,310,169,2022-09-20 08:11:01
195,1897,Nord,unclear,13575,354,170,2022-09-20 08:11:18
196,1960,Nord,person,14167,412,171,2022-09-20 08:11:48
197,1960,Sued,person,14051,459,113,2022-09-20 08:11:42
198,1990,Sued,person,14112,443,104,2022-09-20 08:11:45
199,1991,Nord,person,14305,273,169,2022-09-20 08:11:55
200,1991,Sued,person,14370,399,113,2022-09-20 08:11:58
201,1993,Nord,bicycle,14301,263,168,2022-09-20 08:11:55
202,1993,Sued,bicycle,14359,383,111,2022-09-20 08:11:57
203,2006,Nord,person,14521,475,174,2022-09-20 08:12:06
204,2039,Nord,person,14816,365,169,2022-09-20 08:12:20
205,2039,Sued,person,14972,424,112,2022-09-20 08:12:28
206,2048,Nord,unclear,14741,315,169,2022-09-20 08:12:17
207,2054,Nord,bicycle,15029,298,167,2022-09-20 08:12:31
208,2054,Sued,bicycle,15060,386,110,2022-09-20 08:12:33
209,2056,Nord,person,15031,315,169,2022-09-20 08:12:31
210,2056,Sued,person,15065,391,111,2022-09-20 08:12:33
211,2070,Nord,person,15065,266,167,2022-09-20 08:12:33
212,2070,Sued,person,15099,365,113,2022-09-20 08:12:34
213,2071,Nord,bicycle,15060,252,165,2022-09-20 08:12:33
214,2096,Sued,bicycle,15506,370,113,2022-09-20 08:12:55
215,2097,Sued,person,15534,403,112,2022-09-20 08:12:56
216,2105,Sued,bicycle,15494,342,110,2022-09-20 08:12:54
217,2108,Nord,person,15633,460,174,2022-09-20 08:13:01
218,2108,Sued,person,15750,471,113,2022-09-20 08:13:07
219,2137,Nord,person,15899,290,169,2022-09-20 08:13:14
220,2139,Nord,bicycle,15900,282,169,2022-09-20 08:13:15
221,2139,Sued,bicycle,15958,382,112,2022-09-20 08:13:17
222,2147,Nord,person,15960,279,168,2022-09-20 08:13:18
223,2147,Sued,person,16051,368,110,2022-09-20 08:13:22
224,2156,Nord,bicycle,16086,300,168,2022-09-20 08:13:24
225,2156,Sued,bicycle,16137,379,113,2022-09-20 08:13:26
226,2159,Nord,person,16092,311,169,2022-09-20 08:13:24
227,2159,Sued,person,16156,397,111,2022-09-20 08:13:27
228,2219,Nord,person,17235,419,173,2022-09-20 08:14:21
229,2219,Sued,person,17138,460,112,2022-09-20 08:14:16
230,2224,Nord,person,17207,329,170,2022-09-20 08:14:20
231,2224,Sued,person,17245,398,111,2022-09-20 08:14:22
232,2225,Nord,bicycle,17198,309,169,2022-09-20 08:14:19
233,2235,Nord,bicycle,17271,301,167,2022-09-20 08:14:23
234,2235,Sued,bicycle,17308,381,109,2022-09-20 08:14:25
235,2236,Nord,person,17279,318,169,2022-09-20 08:14:23
236,2243,Nord,person,17378,312,169,2022-09-20 08:14:28
237,2243,Sued,person,17438,398,112,2022-09-20 08:14:31
238,2244,Nord,bicycle,17377,308,168,2022-09-20 08:14:28
239,2245,Nord,bicycle,17379,245,166,2022-09-20 08:14:28
240,2245,Sued,bicycle,17420,351,111,2022-09-20 08:14:31
241,2249,Nord,person,17380,250,167,2022-09-20 08:14:29
242,2249,Sued,person,17429,366,111,2022-09-20 08:14:31
