Class;gt;eval;rp;fp;fn;S;G;F1;t_int
car;156;154;153;1;3;0,980769230769231;0,993506493506494;0,987096774193548;2023-04-17T00:00:10Z
car;156;154;153;1;3;0,980769230769231;0,993506493506494;0,987096774193548;2023-04-17T00:00:20Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:00:30Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:00:50Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:01:00Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:01:30Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:01:40Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:02:30Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:03:00Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:05:00Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:07:30Z
car;156;154;154;0;2;0,987179487179487;1,000000000000000;0,993548387096774;2023-04-17T00:15:00Z
